product_id,product_name,category,brand,seller,seller_city,price,discount_percent,final_price,rating,review_count,stock_available,units_sold,listing_date,delivery_days,weight_g,warranty_months,color,size,return_policy_days,is_returnable,payment_modes,shipping_weight_g,product_score,seller_rating
FKP0009811,Whirlpool Edition 288,Beauty,Whirlpool,SuperMart,Ahmedabad,55902.12,40,33541.27,1.4,37937,926,4154,2018-03-31,1,3067.17,6,Blue,S,30,True,"COD,UPI,CARD",3668.7149486033622,10.09,4.04
FKP0009812,Adidas Series 433,Electronics,Adidas,BestBuy,Hyderabad,31813.04,30,22269.13,2.1,30467,301,1784,2020-06-29,7,123.27,0,Gold,XL,7,True,"UPI,CARD",144.86310958163926,3.68,3.52
FKP0009813,LG Ultra 98,Appliances,LG,SuperMart,Hyderabad,57209.54,50,28604.77,2.9,10203,123,2129,2019-09-02,11,3321.86,12,Gold,XL,10,True,"CARD,Wallet",3596.847651971332,71.56,3.94
FKP0009814,Adidas Series 518,Sports,Adidas,SmartDeals,Mumbai,39167.08,50,19583.54,2.0,27431,792,1838,2023-02-15,6,2013.64,36,Gold,S,7,True,"COD,UPI,CARD",2437.592539708588,27.04,4.39
FKP0009815,Samsung Prime 908,Appliances,Samsung,BestBuy,Delhi,52866.59,40,31719.95,3.6,15252,766,245,2018-05-21,6,707.91,36,Green,One Size,15,True,"COD,UPI,CARD",848.0863727652657,20.15,3.14
FKP0009816,Adidas Ultra 253,Electronics,Adidas,BestBuy,Bengaluru,23477.36,15,19955.76,1.7,25727,517,4471,2021-05-12,10,968.07,24,Gold,N/A,30,True,"COD,CARD",1159.195445035733,46.1,3.72
FKP0009817,Redmi Prime 390,Home & Kitchen,Redmi,MegaStore,Chennai,40004.29,10,36003.86,1.2,41250,425,1618,2020-09-16,9,1690.62,24,Red,N/A,30,True,"UPI,CARD",1821.7046699436723,70.76,3.39
FKP0009818,Dell Ultra 472,Beauty,Dell,UrbanRetails,Kolkata,11749.85,40,7049.91,3.3,2134,62,4385,2019-12-09,6,2163.97,36,Blue,S,0,False,"COD,CARD",2362.789750400625,20.81,4.46
FKP0009819,Puma Ultra 859,Beauty,Puma,SmartDeals,Mumbai,34688.51,50,17344.26,1.0,6467,282,4819,2019-03-20,6,4471.51,12,Gold,L,30,True,"COD,CARD",5058.875274169151,50.63,4.08
FKP0009820,HP Series 983,Electronics,HP,SuperMart,Hyderabad,1529.6,20,1223.68,3.2,15921,136,2100,2022-08-13,6,624.01,36,Red,S,15,True,"COD,UPI,CARD",756.6868659413294,61.32,3.23
FKP0009821,Boat Ultra 319,Toys,Boat,RetailHub,Pune,54284.52,40,32570.71,1.3,40531,781,2809,2020-09-04,7,2477.71,36,Green,M,10,True,"COD,UPI,CARD",2668.2322340156743,22.81,3.97
FKP0009822,Nike Model 231,Beauty,Nike,QuickShop,Chennai,34513.56,50,17256.78,3.5,44638,812,4320,2018-04-11,8,3667.79,6,Grey,S,10,True,"COD,UPI,CARD",4064.565031075084,32.53,4.75
FKP0009823,Sony Ultra 547,Appliances,Sony,SmartDeals,Hyderabad,16286.48,40,9771.89,1.3,13468,69,4486,2023-04-16,6,3562.6,0,Gold,L,30,True,"UPI,CARD",4091.7073698768572,80.5,3.83
FKP0009824,Puma Edition 319,Electronics,Puma,BestBuy,Mumbai,29454.47,15,25036.3,1.4,5307,279,288,2021-10-13,2,2183.98,6,White,S,0,False,"COD,UPI,CARD",2691.226435302328,87.34,3.74
FKP0009825,Whirlpool Series 189,Beauty,Whirlpool,SmartDeals,Ahmedabad,27846.34,50,13923.17,4.7,44887,437,4040,2018-04-17,8,3032.17,6,Blue,L,10,True,"COD,UPI,CARD",3420.500289361794,60.18,3.78
FKP0009826,Dell Prime 124,Mobiles,Dell,UrbanRetails,Hyderabad,7037.56,30,4926.29,2.5,3620,496,2763,2022-10-19,1,2697.67,24,Red,N/A,7,True,"COD,UPI,CARD",3151.66536461245,53.25,4.58
FKP0009827,Nike Prime 393,Electronics,Nike,ValueKart,Mumbai,36003.5,15,30602.98,2.3,28705,377,734,2020-05-29,2,494.52,12,Silver,XL,15,True,"COD,CARD",526.7808816699737,48.81,4.98
FKP0009828,Redmi Ultra 813,Electronics,Redmi,BestBuy,Hyderabad,54227.87,15,46093.69,2.9,26073,912,2446,2019-04-29,9,1421.84,6,Red,One Size,30,True,"CARD,Wallet",1707.0235527499826,2.6,4.1
FKP0009829,Nike Series 48,Appliances,Nike,ValueKart,Chennai,24814.96,50,12407.48,1.4,23080,670,1761,2018-11-27,3,3585.26,12,Blue,M,0,False,"UPI,CARD",3958.3453298906215,34.27,3.94
FKP0009830,Reebok Edition 806,Fashion,Reebok,SmartDeals,Ahmedabad,41694.33,5,39609.61,3.9,41151,23,1277,2019-04-26,8,3108.33,24,Grey,L,10,True,"COD,CARD",3292.213431360807,58.6,4.02
FKP0009831,Boat Model 216,Beauty,Boat,BestBuy,Pune,53221.77,10,47899.59,2.0,27309,830,2350,2021-05-05,9,172.97,24,Black,One Size,30,True,"COD,UPI,CARD",211.66357791448064,4.53,3.05
FKP0009832,Samsung Prime 945,Beauty,Samsung,MegaStore,Kolkata,21067.2,5,20013.84,3.4,29826,48,2093,2023-02-22,2,4197.89,12,Black,One Size,30,True,"CARD,Wallet",4642.7503885221895,21.05,4.03
FKP0009833,Prestige Edition 104,Electronics,Prestige,ValueKart,Pune,57984.24,0,57984.24,2.2,46139,539,3355,2023-03-09,11,3629.07,6,Grey,XL,0,False,"UPI,CARD",3966.9652259698973,71.09,3.85
FKP0009834,Samsung Edition 464,Mobiles,Samsung,SuperMart,Mumbai,14414.64,20,11531.71,4.5,41588,792,4470,2021-05-22,1,3056.58,36,Red,L,15,True,"COD,UPI,CARD",3474.319376180683,60.49,4.64
FKP0009835,Boat Model 528,Mobiles,Boat,UrbanRetails,Delhi,22031.65,20,17625.32,3.1,8643,399,1024,2021-02-14,10,2790.43,6,Gold,XL,0,False,"COD,CARD",3031.194983810981,94.84,3.0
FKP0009836,Boat Series 35,Sports,Boat,RetailHub,Kolkata,5002.83,50,2501.42,1.3,20144,133,2856,2021-09-21,7,1024.48,12,Grey,S,0,False,"COD,CARD",1115.7270357112914,60.0,3.38
FKP0009837,Sony Model 828,Mobiles,Sony,MegaStore,Chennai,15445.46,40,9267.28,4.3,3369,808,2329,2021-07-08,8,3374.83,36,Gold,L,0,False,"COD,UPI,CARD",3570.2576650721676,7.93,3.24
FKP0009838,Dell Model 504,Beauty,Dell,MegaStore,Mumbai,45290.24,50,22645.12,4.3,33285,842,4245,2021-02-11,3,4411.34,36,Blue,XL,0,False,"UPI,CARD",4643.926769398917,98.88,3.11
FKP0009839,Nike Model 936,Toys,Nike,RetailHub,Mumbai,31969.89,50,15984.94,4.7,32402,330,260,2023-01-23,6,4858.14,36,Silver,M,15,True,"CARD,Wallet",5260.582464467718,54.09,3.16
FKP0009840,Nike Model 522,Fashion,Nike,UrbanRetails,Delhi,50769.48,10,45692.53,4.9,38313,865,3760,2020-09-29,8,4867.24,36,Gold,XL,7,True,"COD,UPI,CARD",5457.102744351598,95.99,3.92
FKP0009841,Whirlpool Prime 167,Electronics,Whirlpool,SmartDeals,Hyderabad,17300.99,0,17300.99,4.0,28633,744,3115,2023-04-06,6,702.51,36,Red,S,30,True,"COD,UPI,CARD",802.3163999999429,88.49,4.54
FKP0009842,Prestige Prime 204,Home & Kitchen,Prestige,SuperMart,Pune,50747.9,30,35523.53,1.8,10413,871,195,2020-07-22,3,3291.57,36,Gold,S,7,True,"COD,CARD",3821.431731358449,93.59,3.89
FKP0009843,Whirlpool Series 358,Fashion,Whirlpool,MegaStore,Bengaluru,14078.55,40,8447.13,2.7,40614,688,1094,2019-03-06,6,3992.59,36,Red,L,7,True,"COD,UPI,CARD",4607.873115001268,41.6,3.15
FKP0009844,Apple Series 955,Appliances,Apple,BestBuy,Ahmedabad,17965.33,15,15270.53,1.7,2066,680,2987,2019-04-09,5,4333.63,36,Red,One Size,0,False,"COD,UPI,CARD",4797.749562753968,99.15,3.62
FKP0009845,Adidas Prime 505,Appliances,Adidas,RetailHub,Mumbai,30060.03,50,15030.02,2.0,5732,532,242,2023-05-12,1,4692.31,6,Gold,L,0,False,"UPI,CARD",5730.465815831232,28.6,3.62
FKP0009846,Philips Prime 760,Toys,Philips,BestBuy,Kolkata,43710.18,30,30597.13,2.2,48160,515,4944,2020-02-03,6,4149.35,36,Black,One Size,10,True,"CARD,Wallet",4707.816831071466,3.03,3.31
FKP0009847,Philips Prime 904,Home & Kitchen,Philips,SuperMart,Chennai,58747.99,5,55810.59,4.2,45999,74,3618,2018-11-23,10,3045.0,6,Black,L,7,True,"UPI,CARD",3797.7129504652853,79.68,3.64
FKP0009848,LG Series 546,Fashion,LG,SmartDeals,Hyderabad,45992.42,15,39093.56,3.9,12361,270,4751,2018-07-18,11,359.51,6,Green,S,10,True,"COD,CARD",445.4246526751927,95.19,4.95
FKP0009849,Samsung Ultra 327,Mobiles,Samsung,RetailHub,Ahmedabad,41994.14,0,41994.14,3.2,11646,305,139,2018-01-02,4,2957.57,12,Gold,M,10,True,"UPI,CARD",3204.426267748538,81.68,3.62
FKP0009850,Philips Edition 804,Beauty,Philips,SuperMart,Pune,12367.13,5,11748.77,3.1,1902,374,3996,2020-12-23,7,3001.85,12,Red,One Size,0,False,"CARD,Wallet",3706.869206820238,46.73,4.07
FKP0009851,Philips Prime 345,Toys,Philips,ValueKart,Chennai,2757.04,30,1929.93,3.0,4648,782,3691,2019-12-01,9,3108.49,6,Blue,XL,0,False,"COD,CARD",3622.046297850186,26.3,3.73
FKP0009852,HP Edition 156,Home & Kitchen,HP,BestBuy,Mumbai,4164.84,0,4164.84,3.3,18043,916,4,2023-02-20,11,1415.72,12,Red,L,10,True,"UPI,CARD",1521.5828958088814,86.99,4.26
FKP0009853,LG Ultra 797,Toys,LG,RetailHub,Ahmedabad,34322.73,15,29174.32,3.6,38511,958,1524,2020-12-20,4,1843.06,12,Grey,L,10,True,"COD,CARD",2146.216661051219,20.65,4.71
FKP0009854,Reebok Series 902,Fashion,Reebok,SuperMart,Delhi,17261.44,50,8630.72,2.7,46980,190,3773,2019-01-23,9,2974.93,6,Red,L,15,True,"UPI,CARD",3540.2207074456255,51.12,3.47
FKP0009855,Philips Model 110,Beauty,Philips,QuickShop,Delhi,59553.53,15,50620.5,3.0,19808,883,2340,2023-06-05,3,1356.93,36,Black,One Size,7,True,"COD,UPI,CARD",1607.1938638411543,7.44,4.36
FKP0009856,LG Series 851,Toys,LG,BestBuy,Delhi,37233.5,15,31648.48,1.2,34473,237,3633,2021-08-04,10,412.59,36,Red,S,10,True,"COD,UPI,CARD",501.56227047924625,40.01,4.51
FKP0009857,Dell Edition 970,Home & Kitchen,Dell,ValueKart,Pune,27827.44,10,25044.7,4.4,40627,543,2690,2020-07-31,10,1018.55,24,Blue,N/A,7,True,"COD,UPI,CARD",1093.2567508422474,69.91,4.26
FKP0009858,Reebok Series 538,Electronics,Reebok,BestBuy,Kolkata,43040.66,30,30128.46,4.5,6629,425,3358,2020-01-19,5,3251.84,24,Blue,One Size,7,True,"COD,UPI,CARD",3900.0541482575927,33.9,4.51
FKP0009859,HP Prime 702,Fashion,HP,MegaStore,Pune,31348.88,30,21944.22,2.0,28095,600,1429,2019-12-31,5,1048.98,36,Blue,M,10,True,"COD,CARD",1160.6973669045626,11.86,3.5
FKP0009860,Sony Ultra 145,Electronics,Sony,RetailHub,Kolkata,49443.68,40,29666.21,1.8,47377,661,1725,2021-10-29,8,3327.45,24,Grey,One Size,7,True,"COD,CARD",3897.035668682306,43.09,3.26
FKP0009861,Boat Series 220,Mobiles,Boat,BestBuy,Ahmedabad,8168.24,15,6943.0,4.0,30466,216,2523,2023-03-18,5,3119.79,24,Black,One Size,30,True,"CARD,Wallet",3716.572001236841,74.13,3.35
FKP0009862,Reebok Prime 751,Electronics,Reebok,SuperMart,Kolkata,27167.68,30,19017.38,2.7,27137,297,342,2021-01-23,5,1284.05,0,Gold,One Size,10,True,"COD,UPI,CARD",1554.0163776589297,25.48,3.05
FKP0009863,Redmi Ultra 47,Electronics,Redmi,MegaStore,Hyderabad,38188.05,40,22912.83,4.1,45534,259,2880,2023-01-02,11,4252.91,24,White,XL,15,True,"COD,UPI,CARD",4689.421357138524,92.92,3.02
FKP0009864,Dell Prime 480,Sports,Dell,MegaStore,Delhi,55354.78,15,47051.56,4.6,5619,869,2701,2022-05-28,5,714.4,6,White,M,15,True,"COD,CARD",827.7068368063098,80.56,4.17
FKP0009865,Sony Prime 406,Fashion,Sony,UrbanRetails,Hyderabad,1420.94,5,1349.89,1.4,42088,668,773,2022-05-28,2,59.1,36,Green,S,7,True,"UPI,CARD",73.15259625460668,99.82,3.06
FKP0009866,Puma Ultra 740,Mobiles,Puma,SmartDeals,Ahmedabad,59914.82,5,56919.08,3.9,39215,554,3488,2019-01-03,3,661.06,24,Blue,M,15,True,"COD,CARD",719.4230313388242,88.79,4.32
FKP0009867,Whirlpool Edition 895,Electronics,Whirlpool,UrbanRetails,Kolkata,7478.87,40,4487.32,2.7,19151,807,842,2023-06-09,11,2729.8,6,Green,M,30,True,"UPI,CARD",3167.2796932377787,80.92,3.9
FKP0009868,Prestige Ultra 544,Appliances,Prestige,MegaStore,Mumbai,48011.73,50,24005.86,1.7,42898,349,247,2020-04-30,8,3983.4,12,Silver,M,10,True,"CARD,Wallet",4746.326774022804,85.28,3.08
FKP0009869,Nike Model 128,Beauty,Nike,MegaStore,Pune,39152.81,10,35237.53,4.8,707,259,398,2023-04-18,8,4116.13,36,Grey,XL,15,True,"UPI,CARD",4800.691185011413,76.28,3.42
FKP0009870,Nike Model 14,Home & Kitchen,Nike,SuperMart,Pune,52630.08,20,42104.06,5.0,21067,481,3807,2019-04-09,2,2601.9,6,Red,L,30,True,"COD,CARD",2824.749824977178,8.87,3.49
FKP0009871,Nike Edition 328,Electronics,Nike,BestBuy,Mumbai,48131.62,40,28878.97,4.9,49545,890,4054,2018-11-22,7,4611.66,24,Green,L,10,True,"COD,CARD",5046.55922066928,14.29,4.03
FKP0009872,Reebok Ultra 964,Mobiles,Reebok,SmartDeals,Ahmedabad,56216.2,5,53405.39,2.3,20942,601,2836,2023-04-25,10,1467.12,12,Grey,N/A,30,True,"COD,CARD",1574.895260218748,17.37,4.52
FKP0009873,Sony Series 55,Electronics,Sony,SuperMart,Bengaluru,34377.74,30,24064.42,1.9,32157,468,630,2018-06-29,10,4511.94,0,Grey,N/A,30,True,"UPI,CARD",5133.682187651903,55.36,3.6
FKP0009874,HP Ultra 713,Home & Kitchen,HP,SmartDeals,Chennai,34029.05,40,20417.43,4.2,21197,744,2027,2020-12-16,4,3204.98,24,Green,M,30,True,"COD,CARD",3627.758124663487,39.13,3.9
FKP0009875,Nike Prime 878,Mobiles,Nike,QuickShop,Kolkata,35779.81,10,32201.83,1.3,9926,675,4669,2021-05-21,9,4963.38,6,Black,One Size,0,False,"UPI,CARD",5820.959842897897,37.55,4.01
FKP0009876,Dell Edition 618,Fashion,Dell,QuickShop,Mumbai,24597.37,50,12298.68,1.3,25189,651,2358,2019-07-30,8,3415.05,36,Black,S,0,False,"COD,UPI,CARD",3616.406289622747,35.67,3.62
FKP0009877,Samsung Prime 902,Mobiles,Samsung,SuperMart,Hyderabad,1757.91,30,1230.54,3.0,8063,694,1592,2022-06-27,10,2360.86,24,Green,S,30,True,"COD,UPI,CARD",2541.4389738488,10.5,3.33
FKP0009878,HP Ultra 99,Fashion,HP,SmartDeals,Hyderabad,5688.75,30,3982.12,4.3,29933,147,884,2022-04-28,11,741.24,6,Red,S,10,True,"CARD,Wallet",881.116748351496,34.29,4.92
FKP0009879,Adidas Prime 351,Mobiles,Adidas,SuperMart,Hyderabad,58833.99,50,29417.0,3.5,27983,952,3880,2022-04-18,6,4775.93,24,Black,XL,15,True,"UPI,CARD",5333.50589395438,24.46,3.47
FKP0009880,Apple Ultra 488,Appliances,Apple,QuickShop,Delhi,37949.4,15,32256.99,4.7,10424,610,1955,2020-01-27,2,1407.47,0,Blue,N/A,30,True,"UPI,CARD",1631.1277591551732,46.46,4.41
FKP0009881,Adidas Model 920,Toys,Adidas,SuperMart,Chennai,25964.71,20,20771.77,3.8,13410,868,4512,2022-12-06,9,2186.57,6,Green,N/A,0,False,"CARD,Wallet",2646.5104928474743,4.16,3.47
FKP0009882,Prestige Series 57,Home & Kitchen,Prestige,RetailHub,Pune,12139.77,0,12139.77,2.6,17204,641,4599,2018-07-24,11,2749.82,24,Black,M,15,True,"UPI,CARD",3430.074583067987,62.99,3.43
FKP0009883,LG Ultra 115,Home & Kitchen,LG,UrbanRetails,Bengaluru,56267.95,40,33760.77,4.8,18913,360,3100,2022-01-29,2,3996.02,6,Green,M,10,True,"CARD,Wallet",4870.152272043238,99.02,4.33
FKP0009884,Apple Prime 543,Mobiles,Apple,SmartDeals,Chennai,58586.01,5,55656.71,2.6,43159,278,3546,2018-05-05,1,4710.26,36,Red,N/A,0,False,"COD,CARD",5384.81595283271,24.49,3.87
FKP0009885,Adidas Edition 794,Toys,Adidas,RetailHub,Ahmedabad,1261.32,50,630.66,2.2,2511,992,4143,2021-02-14,11,1763.75,24,Black,S,0,False,"CARD,Wallet",2174.651183062677,37.54,4.46
FKP0009886,Samsung Series 684,Electronics,Samsung,BestBuy,Pune,2605.94,40,1563.56,4.8,3488,876,156,2020-12-07,9,4298.46,0,Gold,XL,30,True,"UPI,CARD",4902.34905391139,3.1,4.13
FKP0009887,Apple Model 773,Home & Kitchen,Apple,BestBuy,Chennai,15665.76,50,7832.88,1.9,26365,82,4318,2019-12-11,3,1903.91,24,Blue,N/A,10,True,"CARD,Wallet",2265.4253525533204,63.91,4.23
FKP0009888,Apple Ultra 329,Appliances,Apple,RetailHub,Mumbai,46362.21,40,27817.33,1.2,28505,293,4162,2022-04-17,2,2592.96,12,Red,S,15,True,"COD,CARD",3154.632435038012,83.92,3.62
FKP0009889,Adidas Ultra 33,Fashion,Adidas,BestBuy,Kolkata,25307.83,50,12653.92,1.9,24499,920,4028,2020-11-05,8,2043.66,24,Blue,M,15,True,"COD,CARD",2247.085722828964,52.38,4.52
FKP0009890,Apple Edition 601,Fashion,Apple,RetailHub,Delhi,20139.79,10,18125.81,4.1,13590,237,3782,2021-02-28,2,201.75,36,Blue,N/A,10,True,"UPI,CARD",232.0403581077264,35.25,4.84
FKP0009891,Prestige Ultra 786,Beauty,Prestige,MegaStore,Mumbai,1625.26,10,1462.73,1.7,40028,712,1038,2021-12-16,1,4218.77,12,Silver,L,0,False,"UPI,CARD",4782.836385937404,66.85,4.74
FKP0009892,Philips Ultra 329,Sports,Philips,RetailHub,Delhi,57325.06,10,51592.55,4.3,39012,767,3114,2021-11-12,11,1172.37,36,Silver,XL,7,True,"COD,UPI,CARD",1400.183446857145,27.33,3.25
FKP0009893,Philips Prime 664,Toys,Philips,SmartDeals,Bengaluru,55099.33,0,55099.33,3.9,27835,789,2349,2021-03-30,11,4614.03,24,Blue,XL,30,True,"CARD,Wallet",5012.540643086366,19.11,4.24
FKP0009894,Sony Prime 923,Sports,Sony,SmartDeals,Mumbai,8879.22,40,5327.53,4.7,42290,918,1754,2020-11-22,11,1569.61,0,Black,L,30,True,"CARD,Wallet",1847.0642829099693,65.39,3.22
FKP0009895,Puma Model 224,Sports,Puma,UrbanRetails,Delhi,52206.8,5,49596.46,2.7,28809,921,694,2023-06-17,2,4785.93,6,Blue,One Size,0,False,"UPI,CARD",5273.4250059102,20.56,3.57
FKP0009896,Adidas Series 338,Fashion,Adidas,QuickShop,Delhi,39649.32,20,31719.46,3.6,2189,971,3081,2021-12-25,10,4545.77,24,Grey,XL,15,True,"COD,UPI,CARD",5543.366102273424,19.71,4.07
FKP0009897,Nike Ultra 215,Appliances,Nike,SmartDeals,Hyderabad,10771.2,10,9694.08,2.0,34387,455,1512,2021-09-30,3,961.08,36,Red,N/A,0,False,"COD,CARD",1059.6622599580153,98.22,4.51
FKP0009898,HP Edition 207,Appliances,HP,BestBuy,Mumbai,54520.46,10,49068.41,2.5,18886,211,4095,2018-07-11,2,2491.48,0,Blue,XL,30,True,"UPI,CARD",2755.53352767206,39.58,3.31
FKP0009899,Prestige Model 303,Beauty,Prestige,MegaStore,Delhi,3098.29,50,1549.14,4.2,47670,623,3719,2020-12-16,10,2972.18,36,Gold,XL,7,True,"UPI,CARD",3343.2812506344562,15.46,4.07
FKP0009900,Redmi Edition 293,Sports,Redmi,BestBuy,Ahmedabad,44466.08,40,26679.65,2.4,44265,996,998,2018-09-08,7,605.91,0,Silver,N/A,15,True,"UPI,CARD",714.4429678965835,73.29,3.68
FKP0009901,Apple Prime 555,Sports,Apple,UrbanRetails,Ahmedabad,16630.55,15,14135.97,2.8,1336,218,1963,2023-02-11,11,222.48,6,Black,S,0,False,"UPI,CARD",238.65533444636787,68.77,4.75
FKP0009902,Adidas Ultra 336,Mobiles,Adidas,BestBuy,Hyderabad,51632.88,5,49051.24,1.8,32284,784,3406,2018-07-24,3,3102.31,0,Red,XL,7,True,"COD,CARD",3688.6440348231113,53.56,4.7
FKP0009903,Adidas Ultra 801,Mobiles,Adidas,QuickShop,Hyderabad,14600.29,5,13870.28,4.0,21628,998,4733,2022-06-25,6,594.49,24,Red,XL,15,True,"UPI,CARD",740.0209259054312,27.08,3.58
FKP0009904,Whirlpool Model 461,Mobiles,Whirlpool,ValueKart,Hyderabad,15261.17,20,12208.94,1.7,3448,404,878,2023-05-09,2,1795.28,36,Grey,N/A,0,False,"COD,UPI,CARD",2178.8805862653508,52.61,3.2
FKP0009905,Prestige Edition 697,Electronics,Prestige,ValueKart,Mumbai,54025.35,30,37817.74,3.7,33605,98,3419,2021-05-17,9,4570.45,6,Green,One Size,7,True,"COD,CARD",5303.819168269101,83.3,3.94
FKP0009906,Nike Ultra 130,Sports,Nike,SuperMart,Ahmedabad,45776.34,0,45776.34,1.1,7071,549,0,2021-06-24,10,2764.26,24,Black,One Size,30,True,"CARD,Wallet",3370.0559059330617,48.39,3.11
FKP0009907,Prestige Edition 289,Appliances,Prestige,MegaStore,Ahmedabad,43214.78,10,38893.3,1.4,19769,370,682,2019-07-08,2,4569.94,6,Black,N/A,10,True,"CARD,Wallet",5138.596622422758,31.63,4.26
FKP0009908,Apple Ultra 162,Appliances,Apple,UrbanRetails,Pune,10169.12,50,5084.56,1.2,25605,54,4392,2019-01-07,8,1209.3,0,Red,L,7,True,"COD,UPI,CARD",1348.091816703522,76.57,4.09
FKP0009909,Adidas Series 171,Electronics,Adidas,UrbanRetails,Pune,40464.36,40,24278.62,1.2,35305,511,3961,2021-02-23,9,2351.89,12,Blue,L,0,False,"UPI,CARD",2640.5904626819606,56.37,4.75
FKP0009910,Prestige Ultra 290,Appliances,Prestige,BestBuy,Bengaluru,40612.45,5,38581.83,5.0,11899,816,1570,2018-09-03,1,2825.87,12,Gold,XL,15,True,"UPI,CARD",3034.1166845340576,69.06,4.06
FKP0009911,Prestige Series 127,Beauty,Prestige,RetailHub,Kolkata,48125.59,0,48125.59,1.1,32230,703,1049,2020-10-14,6,1556.56,12,Green,L,10,True,"COD,UPI,CARD",1867.88415272956,80.74,4.31
FKP0009912,Redmi Series 25,Toys,Redmi,ValueKart,Chennai,53747.55,0,53747.55,4.2,27390,805,1735,2022-08-03,10,449.03,36,White,One Size,30,True,"COD,CARD",489.37798543483177,78.79,3.03
FKP0009913,Boat Ultra 991,Fashion,Boat,MegaStore,Hyderabad,44805.28,20,35844.22,1.8,6895,610,682,2022-12-26,5,1708.71,0,Red,N/A,30,True,"COD,UPI,CARD",1887.0849111179568,80.06,4.09
FKP0009914,Whirlpool Series 647,Sports,Whirlpool,RetailHub,Mumbai,30470.7,10,27423.63,4.7,3035,868,1363,2021-12-26,10,3624.84,12,Green,N/A,10,True,"COD,CARD",4437.952119587687,64.56,4.05
FKP0009915,Philips Series 583,Appliances,Philips,BestBuy,Kolkata,19635.06,30,13744.54,2.5,38271,715,3782,2021-02-21,11,2376.7,36,Red,N/A,10,True,"UPI,CARD",2667.1042259410424,2.4,4.01
FKP0009916,HP Series 536,Fashion,HP,ValueKart,Delhi,30379.15,40,18227.49,3.7,24487,620,2125,2019-04-27,11,4659.33,36,Blue,M,0,False,"COD,CARD",5039.713184104016,16.87,4.03
FKP0009917,Dell Edition 114,Appliances,Dell,SuperMart,Delhi,22620.1,0,22620.1,2.3,1451,284,4748,2019-08-08,11,1658.76,36,Grey,S,7,True,"CARD,Wallet",1907.442562164777,23.15,3.05
FKP0009918,Whirlpool Prime 221,Toys,Whirlpool,UrbanRetails,Chennai,33057.65,40,19834.59,2.7,33277,785,4875,2018-10-04,7,2445.22,24,Grey,L,10,True,"COD,CARD",2862.9075249881744,4.46,4.67
FKP0009919,Nike Model 565,Mobiles,Nike,UrbanRetails,Mumbai,43120.11,20,34496.09,2.3,9774,286,4128,2022-05-17,3,4542.19,36,White,M,30,True,"CARD,Wallet",5282.820522649489,36.04,4.21
FKP0009920,Sony Model 368,Sports,Sony,QuickShop,Delhi,51759.0,5,49171.05,1.1,28364,141,4035,2021-08-08,8,2422.46,24,Green,S,7,True,"CARD,Wallet",2576.2904556907697,66.08,3.15
FKP0009921,Apple Edition 572,Home & Kitchen,Apple,SuperMart,Chennai,38189.68,15,32461.23,2.1,29224,348,4475,2018-01-05,2,4314.9,24,Silver,L,7,True,"UPI,CARD",5196.638063641236,41.09,3.28
FKP0009922,Samsung Ultra 336,Electronics,Samsung,ValueKart,Pune,56720.11,0,56720.11,4.5,45993,150,4582,2020-04-23,6,1452.04,24,Green,XL,0,False,"COD,UPI,CARD",1709.5918725724925,61.23,3.64
FKP0009923,Reebok Series 287,Electronics,Reebok,QuickShop,Hyderabad,40931.01,20,32744.81,2.3,11526,613,1006,2019-06-07,3,3743.96,36,Black,L,30,True,"COD,CARD",4632.010379812835,22.47,4.5
FKP0009924,HP Ultra 154,Sports,HP,ValueKart,Kolkata,37991.87,5,36092.28,5.0,702,502,3272,2019-01-24,7,1185.33,24,Green,N/A,7,True,"CARD,Wallet",1441.9111155799692,86.04,3.07
FKP0009925,Sony Edition 975,Toys,Sony,ValueKart,Ahmedabad,3841.83,15,3265.56,2.1,33032,907,915,2019-02-15,1,2578.48,36,Black,XL,0,False,"COD,UPI,CARD",2855.3897380536782,88.42,3.13
FKP0009926,Philips Edition 731,Mobiles,Philips,RetailHub,Pune,15232.58,5,14470.95,3.6,8753,524,4238,2021-09-09,3,4326.22,24,White,M,15,True,"UPI,CARD",5095.7953654414505,90.44,4.38
FKP0009927,Puma Prime 833,Electronics,Puma,MegaStore,Chennai,31910.84,15,27124.21,3.9,27279,295,3047,2023-02-24,5,2689.82,0,Silver,M,10,True,"CARD,Wallet",3210.0355443970234,89.49,4.96
FKP0009928,Sony Ultra 300,Mobiles,Sony,UrbanRetails,Bengaluru,21520.71,5,20444.67,3.7,10098,123,2845,2021-04-19,9,1675.07,36,Grey,L,30,True,"COD,UPI,CARD",1941.0194624846629,11.46,3.67
FKP0009929,HP Model 597,Beauty,HP,SmartDeals,Hyderabad,50790.03,0,50790.03,1.2,9731,814,502,2022-03-07,5,2752.32,24,Gold,L,10,True,"COD,CARD",2951.515769577711,2.65,3.38
FKP0009930,Apple Model 260,Fashion,Apple,BestBuy,Delhi,12665.89,30,8866.12,4.3,49109,733,670,2021-09-05,5,4547.42,24,Black,M,7,True,"COD,CARD",5275.696264943219,71.9,4.17
FKP0009931,Samsung Model 185,Toys,Samsung,UrbanRetails,Pune,9989.36,0,9989.36,3.2,49216,255,3673,2023-01-04,10,3752.24,0,Gold,M,0,False,"UPI,CARD",4640.340984124397,95.24,3.16
